	Unnamed: 0	German_voc	deu_is_noun	French_voc	Aligned	Thème	Page	Rectangle	fra_is_noun
50	50.0	Er ist:317 Meter hoch.	False	la proximité ; proche	False	Sciences_exactes	09	1	True
51	51.0	die Größe, n ; groß	True	tout près	False	Sciences_exactes	09	1	False
52	52.0	Wie groß sind Sie ?	False	J'habite tout près d'ici.	False	Sciences_exactes	09	1	False
53	53.0		False	la hauteur ; haut	False	Sciences_exactes	09	1	True
54	54.0		False	Quelle est la hauteur de la tour Eiffel ?	False	Sciences_exactes	09	1	False
55	55.0		False	Elle a/fait ètres d	False	Sciences_exactes	09	1	False
56	56.0		False	haut/hauteur, 	False	Sciences_exactes	09	1	False
57	57.0		False	la taille, la grandeur ; grand	False	Sciences_exactes	09	1	True
58	58.0		False	Combien esurez-vous ?	False	Sciences_exactes	09	1	False
59	59.0		False		False	Sciences_exactes	09	1	False
0	0.0	die Tara, ren	True	latare	False	Sciences_exactes	10	0	False
1	1.0	das Gewicht, e	True	le poids	False	Sciences_exactes	10	0	True
2	2.0	"der Gewichtssatz, ""&"	True	l'assortiment de poids	False	Sciences_exactes	10	0	False
3	3.0	die Präzisionswaage	True	la balance de précision	False	Sciences_exactes	10	0	True
4	4.0	die Personenwaage	True	le pèse-personne	False	Sciences_exactes	10	0	True
5	5.0	die Dichte	True	la densité	False	Sciences_exactes	10	0	True
6	6.0	die Senkwaage, n	True	le densimètre	False	Sciences_exactes	10	0	True
7	7.0	der Feingehalt	True	le titre 	False	Sciences_exactes	10	0	True
8	8.0	der Alkoholgehalt	True	le titre alcoométrique	False	Sciences_exactes	10	0	True
9	9.0	die Atommasse	True	la asse atomique	False	Sciences_exactes	10	0	True
10	10.0	die Stoffmenge	True	la quantité de atière	False	Sciences_exactes	10	0	True
11	11.0	das Mol, e	True	la le	False	Sciences_exactes	10	0	True
12	12.0	das molare Volumen	True	le volume laire	False	Sciences_exactes	10	0	True
13	13.0	die Menge, n, die Quantität, en	True	la quantité	False	Sciences_exactes	10	0	True
14	14.0	aus-reichen, genügen	False	suffire	False	Sciences_exactes	10	0	False
15	15.0	aus-kommen*, a, o, mit+D	False	avoir assez de, s’en sortir	False	Sciences_exactes	10	0	False
16	16.0	genug	False	avec	False	Sciences_exactes	10	0	False
17	17.0	genug Geld haben	False	suffisant	False	Sciences_exactes	10	0	False
18	18.0	reichlich	False	avoir suffisamment d'argent	False	Sciences_exactes	10	0	False
19	19.0	viel	False	copieux, abondant	False	Sciences_exactes	10	0	False
20	20.0	wenig ; knapp	False	beaucoup	False	Sciences_exactes	10	0	False
21	21.0	die mechanische Einheit	True	peu ; juste, à peine suffisant	False	Sciences_exactes	10	0	False
22	22.0	die Wärmemenge	True	ol’unité écanique	False	Sciences_exactes	10	0	False
23	23.0	die Druckmessung	True	la quantité de chaleur joule	False	Sciences_exactes	10	0	True
24	24.0	die elektrische Einheit	True	la esure des pressions, la anométrie	False	Sciences_exactes	10	0	True
25	25.0	die elektrische Kapazität	True	ol'unité électrique	False	Sciences_exactes	10	0	False
26	26.0	die elektrische Spannung	True	la capacité électrique	False	Sciences_exactes	10	0	True
27	27.0	der elektrische Leitwert	True	la orce électromotrice, la tension	False	Sciences_exactes	10	0	True
28	28.0	die elektrische Stromstärke	True	la conductance électrique	False	Sciences_exactes	10	0	True
29	29.0	das Ampere, -	True	l'intensité de courant	False	Sciences_exactes	10	0	True
30	30.0	die elektrische Ladung	True	électrique	False	Sciences_exactes	10	0	False
31	31.0	die Induktivität	True	l'ampère 	False	Sciences_exactes	10	0	True
32	32.0	die magnetische Einheit	True	la charge électrique	False	Sciences_exactes	10	0	True
33	33.0	der Magnetfeld, er	True	l'inductance 	False	Sciences_exactes	10	0	True
34	34.0	die magnetische Feldstärke	True	l'unité agnétique	False	Sciences_exactes	10	0	True
35	35.0	die magnetische Flussdichte	True	le champ agnétique	False	Sciences_exactes	10	0	True
36	36.0	die thermische Einheit	True	l'induction \( agnétique	False	Sciences_exactes	10	0	True
37	37.0	die thermodynamische Temperatur	True	le lux d'induction	False	Sciences_exactes	10	0	True
38	38.0	das Kelvin	True	magnétique	False	Sciences_exactes	10	0	False
39	39.0	die Celsius-Temperatur	True	l'unité thermique	False	Sciences_exactes	10	0	True
40	40.0	3°C/drei Grad m Celsius	False	la température	False	Sciences_exactes	10	0	True
41	41.0	die optische Einheit	True	thermodynamique	False	Sciences_exactes	10	0	False
42	42.0	das Licht	True	le kelvin	False	Sciences_exactes	10	0	True
43	43.0	die Beleuchtungsstärke ; das Lux, -	True	la température Celsius	False	Sciences_exactes	10	0	True
44	44.0	der Lichtstrom	True	3°C/trois degrés Celsius	False	Sciences_exactes	10	0	False
45	45.0	das Lumen, -/mina	True	l'unité optique	False	Sciences_exactes	10	0	True
46	46.0	die Lichtstärke	True	la lumière	False	Sciences_exactes	10	0	True
47	47.0	die Candela	True	l'éclairement lumineux ; le lu	False	Sciences_exactes	10	0	False
48	48.0	die Leuchtdichte	True	le lux lumineux	False	Sciences_exactes	10	0	True
49	49.0	die Lichtausstrahlung	True	le lumen	False	Sciences_exactes	10	0	True
50	50.0	die Strahlstärke	True	l'intensité lumineuse	False	Sciences_exactes	10	0	True
51	51.0	der Strahlungsfluss	True	le candela	False	Sciences_exactes	10	0	True
52	52.0	die Bestrahlungsstärke	True	la luminance	False	Sciences_exactes	10	0	True
53	53.0	die Brechkraft	True	la radiation de lumière	False	Sciences_exactes	10	0	True
54	54.0	die positive Brechkraft	True	l'intensité énergétique	False	Sciences_exactes	10	0	True
55	55.0	die negative Brechkraft	True	le lux énergétique	False	Sciences_exactes	10	0	True
56	56.0	die Dioptrie, n	True	l'éclairement énergétique	False	Sciences_exactes	10	0	False
57	57.0		False	la vergence	False	Sciences_exactes	10	0	True
58	58.0		False	la convergence	False	Sciences_exactes	10	0	True
59	59.0		False	la divergence	False	Sciences_exactes	10	0	True
60	60.0		False	la dioptrie	False	Sciences_exactes	10	0	True
61	61.0		False		False	Sciences_exactes	10	0	False
0	0.0	ältere Maße	False	l'unité de la radioactivité	False	Sciences_exactes	10	1	True
1	1.0	der Morgen, -	True	le becquerel	False	Sciences_exactes	10	1	True
2	2.0	die Elle, n	True	la dose absorbée ; le gray	False	Sciences_exactes	10	1	True
3	3.0	der Scheffel, -	True	l'irradiation	False	Sciences_exactes	10	1	True
4	4.0	der/das Klafter, n (Holz)	True	l'équivalence de dose	False	Sciences_exactes	10	1	True
5	5.0	das Gran/Grän, e	True	absorbée	False	Sciences_exactes	10	1	False
6	6.0	die Meile, n	True	le lux d'énergie acoustique	False	Sciences_exactes	10	1	True
7	7.0	die Unze, n	True	le décibel	False	Sciences_exactes	10	1	True
8	8.0	der Fuß, -	True	mesures anciennes «	False	Sciences_exactes	10	1	False
9	9.0	der Schoppen, -	True	esures anciennes	False	Sciences_exactes	10	1	False
10	10.0	der Zoll, -	True	l'arpent 	False	Sciences_exactes	10	1	True
11	11.0	das Ries, e (Papier)	True	l'aune 	False	Sciences_exactes	10	1	True
12	12.0	der/das Klafter, -	True	le boisseau	False	Sciences_exactes	10	1	True
13	13.0	die Rute, n	True	la corde de bois	False	Sciences_exactes	10	1	True
14	14.0	das Messinstrument, e	True	le grain	False	Sciences_exactes	10	1	True
15	15.0	die Wasseruhr, en	True	le ille, la lieue	False	Sciences_exactes	10	1	True
16	16.0	die Gasuhr	True	l'once 	False	Sciences_exactes	10	1	True
17	17.0	der Elektrizitätszähler, -	True	le pied	False	Sciences_exactes	10	1	True
18	18.0	der Geigerzähler, -	True	la pinte	False	Sciences_exactes	10	1	True
19	19.0	"die Richtschnur, ""e"	True	le pouce	False	Sciences_exactes	10	1	True
20	20.0	das Bleilot, e	True	la rame de papier	False	Sciences_exactes	10	1	True
21	21.0	der Winkelpeiler, -	True	la toise	False	Sciences_exactes	10	1	True
22	22.0	dasLoc, e	True	la verge	False	Sciences_exactes	10	1	True
23	23.0	das Manometer, -	True	l'instrument de esure	False	Sciences_exactes	10	1	True
24	24.0	das Metermaß, e	True	le compteur à eau	False	Sciences_exactes	10	1	True
25	25.0	"der Zollstock, ""e"	True	le compteur à gaz	False	Sciences_exactes	10	1	True
26	26.0	das Bandmaß, e	True	le compteur d'électricité	False	Sciences_exactes	10	1	True
27	27.0	das Mikrometer, -	True	le compteur de Geiger	False	Sciences_exactes	10	1	True
28	28.0	das Mikroradiometer, -	True	le cordeau	False	Sciences_exactes	10	1	True
29	29.0	die Wasserwaage, n	True	le il à plomb, la sonde	False	Sciences_exactes	10	1	True
30	30.0	die Schublehre, n	True	le goniomètre	False	Sciences_exactes	10	1	True
31	31.0	der Funkkompass, &	True	le loch	False	Sciences_exactes	10	1	True
32	32.0	das Peilgerät, e	True	le anomètre	False	Sciences_exactes	10	1	True
33	33.0	der Nonius, ien	True	le ètre	False	Sciences_exactes	10	1	True
34	34.0	die Mikrometerschraube, n	True	le ètre pliant	False	Sciences_exactes	10	1	True
35	35.0	die Eichung	True	le ètre à ruban	False	Sciences_exactes	10	1	True
36	36.0	"das Eichamt, ""er"	True	le icromètre	False	Sciences_exactes	10	1	True
37	37.0	eichen	False	le icroradiomètre	False	Sciences_exactes	10	1	True
38	38.0	das Eichmaß, e	True	le niveau d’eau	False	Sciences_exactes	10	1	True
39	39.0	die Norm, en	True	le pied à coulisse	False	Sciences_exactes	10	1	True
40	40.0	Deutsche Industrie-Norm( en)	False	le radio-compas	False	Sciences_exactes	10	1	True
41	41.0	die Normung, en	True	le radiogoniomètre	False	Sciences_exactes	10	1	True
42	42.0	normen	False	le vernier	False	Sciences_exactes	10	1	True
43	43.0	das Format, e	True	la vis icrométrique	False	Sciences_exactes	10	1	True
44	44.0	der/das Kataster, -	True	la étrologie légale	False	Sciences_exactes	10	1	True
45	45.0	"das Vermessungsamt, ""er"	True	le bureau de vérification des	False	Sciences_exactes	10	1	True
46	46.0	die Vermessung, en	True	poids et des esures	False	Sciences_exactes	10	1	False
47	47.0	der Vermesser, -	True	graduer, étalonner	False	Sciences_exactes	10	1	False
48	48.0	den Flächeninhalt messen, a, e, |	False	la jauge, l'étalon 	False	Sciences_exactes	10	1	True
49	49.0		False	la norme	False	Sciences_exactes	10	1	True
50	50.0		False	la norme DIN	False	Sciences_exactes	10	1	True
51	51.0		False	la normalisation	False	Sciences_exactes	10	1	True
52	52.0		False	normaliser, standardiser	False	Sciences_exactes	10	1	False
53	53.0		False	le ormat	False	Sciences_exactes	10	1	True
54	54.0		False	le cadastre	False	Sciences_exactes	10	1	True
55	55.0		False	l'office topographique	False	Sciences_exactes	10	1	True
56	56.0		False	le relevé topographique	False	Sciences_exactes	10	1	True
57	57.0		False	le géomètre, l’arpenteur 	False	Sciences_exactes	10	1	True
58	58.0		False	arpenter	False	Sciences_exactes	10	1	False
59	59.0		False		False	Sciences_exactes	10	1	False
0	0.0	t	False	en plein jour	False	Sciences_exactes	11	0	False
1	1.0	am helllicht)en Tag	False	le atin	False	Sciences_exactes	11	0	True
2	2.0	der Morgen, -	True	le atin/tous les atins	False	Sciences_exactes	11	0	True
3	3.0	morgens/am Morgen	False	tôt, de bonne heure	False	Sciences_exactes	11	0	False
4	4.0	früh, frühzeitig	False	de bon atin	False	Sciences_exactes	11	0	False
5	5.0	früh morgensj/in aller Frühe	False	de grand atin	False	Sciences_exactes	11	0	False
6	6.0	‚in aller Herrgottsfrühe (fam)	False	 un beau atin	False	Sciences_exactes	11	0	False
7	7.0	eines schönen Morgens	False	matinal	False	Sciences_exactes	11	0	False
8	8.0	Morgen-, morgendlich	False	être atinal	False	Sciences_exactes	11	0	False
9	9.0	früh auf-stehen*, a, a	False	la atinée	False	Sciences_exactes	11	0	True
10	10.0	der Vormittag	True	dans la atinée/tous	False	Sciences_exactes	11	0	False
11	11.0	vormittags	False	les atins	False	Sciences_exactes	11	0	True
12	12.0	(der) Mittag, e	False	midi 	False	Sciences_exactes	11	0	False
13	13.0	mittags	False	à idi, tous les idi	False	Sciences_exactes	11	0	False
14	14.0	der Nachmittag	True	l'après-midi 	False	Sciences_exactes	11	0	True
15	15.0	nachmittags	False	l’après-midi/tous les après-	False	Sciences_exactes	11	0	False
16	16.0	der Abend, e	True	midi	False	Sciences_exactes	11	0	False
17	17.0	abends	False	le soir	False	Sciences_exactes	11	0	True
18	18.0	‚Abend-/abendlich	False	le soir/tous les soirs	False	Sciences_exactes	11	0	True
19	19.0	"die Nacht,""e"	True	du soir, vespéral	False	Sciences_exactes	11	0	False
20	20.0	nachts, bei Nacht	False	la nuit	False	Sciences_exactes	11	0	True
21	21.0	nächtlich ; Nacht-	False	la nuit, de nuit	False	Sciences_exactes	11	0	True
22	22.0	bei Abenddämmerung	False	nocturne ; de nuit	False	Sciences_exactes	11	0	False
23	23.0	Die Nacht bricht an.	False	à la tombée de la nuit/ entre chien et loup	False	Sciences_exactes	11	0	False
24	24.0	zu später Stunde	False	La nuit tombe. :	False	Sciences_exactes	11	0	True
25	25.0	um Mitternacht	False	à une heure avancée de la ni	False	Sciences_exactes	11	0	False
26	26.0	die Woche, n	True	à inuit	False	Sciences_exactes	11	0	False
27	27.0	wöchentlich	False	la semaine	False	Sciences_exactes	11	0	True
28	28.0	der Montag, e ; der Dienstag	True	hebdomadaire	False	Sciences_exactes	11	0	False
29	29.0	der Mittwoch, e;; der Donnerstag	True	le lundi ; le ardi	False	Sciences_exactes	11	0	True
30	30.0	der Freitag	True	le ercredi ; le jeudi	False	Sciences_exactes	11	0	True
31	31.0	der Samstag/Sonnabend	True	le vendredi	False	Sciences_exactes	11	0	True
32	32.0	der Sonntag	True	le samedi	False	Sciences_exactes	11	0	True
33	33.0	(am) Sonntagabend	False	le dimanche	False	Sciences_exactes	11	0	True
34	34.0	sonnlagabends, sonntags abends	False	dimanche soir 	False	Sciences_exactes	11	0	False
35	35.0	das Wochenende, n	True	le dimanche soir	False	Sciences_exactes	11	0	True
36	36.0	der Werktag ; der Feiertag	True	le week-end, la in de semai	False	Sciences_exactes	11	0	True
37	37.0	Feierabend machen	False	le jour ouvrable ; le jour éri	False	Sciences_exactes	11	0	True
38	38.0	blauen Montag machen	False	cesser le travail 	False	Sciences_exactes	11	0	False
39	39.0	ein langes Wochenende machen	False	fêter la Saint-Lundi	False	Sciences_exactes	11	0	False
40	40.0	der Monat, e	True	faire le pont	False	Sciences_exactes	11	0	False
41	41.0	monatlich	False	le ois	False	Sciences_exactes	11	0	True
42	42.0	der (Monat) Januar ; im Januar	True	mensuel	False	Sciences_exactes	11	0	False
43	43.0	der Februar ; der März ; der April	True	janvier ; en janvier	False	Sciences_exactes	11	0	False
44	44.0	der Mai ‚der Juni ; der Juli	True	février ; ars ; avril	False	Sciences_exactes	11	0	False
45	45.0	der August ; der September	True	mai ; juin ; juillet	False	Sciences_exactes	11	0	False
46	46.0	der Oktober ; der November	True	août ; septembre	False	Sciences_exactes	11	0	False
47	47.0	der Dezember	True	octobre ; novembre	False	Sciences_exactes	11	0	False
48	48.0	‚Anfang Mai	False	décembre	False	Sciences_exactes	11	0	False
49	49.0	Mitte Mai ; Ende Mai	False	début ai	False	Sciences_exactes	11	0	False
50	50.0	die Jahreszeit, en	True	à la i-mai ; in ai	False	Sciences_exactes	11	0	False
51	51.0	der Frühling, e/das Frühjahr, e	True	la saison	False	Sciences_exactes	11	0	True
52	52.0	im Frühling	False	le printemps	False	Sciences_exactes	11	0	True
53	53.0	Frühlings-/frühlingshaft	False	au printemps	False	Sciences_exactes	11	0	False
54	54.0	ein Frühlingswetter	False	printanier	False	Sciences_exactes	11	0	False
55	55.0	der Sommer, - ; im Sommer	True	un temps printanier	False	Sciences_exactes	11	0	True
56	56.0	Sommer-, sommerlich	False	l'été ; en été	False	Sciences_exactes	11	0	False
57	57.0	der Herbst, e ;im Herbst	True	d'été, estival	False	Sciences_exactes	11	0	False
58	58.0	Herbat-, herbstlich	False	l'automne ; en automne	False	Sciences_exactes	11	0	True
59	59.0	der Winter, - ; im Winter	True	d'automne, automnal	False	Sciences_exactes	11	0	False
60	60.0	Wintar-, winterlich	False	l'hiver ; en hiver	False	Sciences_exactes	11	0	True
61	61.0		False	d'hiver, hivernal	False	Sciences_exactes	11	0	False
62	62.0		False		False	Sciences_exactes	11	0	False
0	0.0	ae dd	False	» le temps	False	Sciences_exactes	11	1	False
1	1.0	die Zeit, en	True	le temps slaire	False	Sciences_exactes	11	1	True
2	2.0	die (wahre) Sonnenzeit	True	le temps sidéral	False	Sciences_exactes	11	1	True
3	3.0	die Sternzeit	True	la division du temps	False	Sciences_exactes	11	1	True
4	4.0	die Zeiteinteilung	True	le calendrier	False	Sciences_exactes	11	1	True
5	5.0	der Kalender, -	True	l'almanach 	False	Sciences_exactes	11	1	True
6	6.0	der Almanach, e	True	l'année 	False	Sciences_exactes	11	1	True
7	7.0	das Jahr, e	True	l'année civile/commune	False	Sciences_exactes	11	1	True
8	8.0	das Gemeinjahr	True	l'année bissextile	False	Sciences_exactes	11	1	True
9	9.0	das Schaltjahr	True	annuel	False	Sciences_exactes	11	1	False
10	10.0	jährlich, Jahres-	False	le congé annuel	False	Sciences_exactes	11	1	True
11	11.0	der Jahresurlaub	True	le retour annuel des oiseau:	False	Sciences_exactes	11	1	True
12	12.0	die jährliche Wiederkehr der Vögel	True	un congé d’un an	False	Sciences_exactes	11	1	True
13	13.0	ein einjähriger Urlaub	False	la décade	False	Sciences_exactes	11	1	True
14	14.0	die Dekade, n	True	le lustre	False	Sciences_exactes	11	1	True
15	15.0	das Jahrfünft, e	True	la décennie	False	Sciences_exactes	11	1	True
16	16.0	das Jahrzehnt, e, das Dezennium, ien (lt)	True	le siècle	False	Sciences_exactes	11	1	True
17	17.0	das Jahrhundert, e	True	le illénaire	False	Sciences_exactes	11	1	True
18	18.0	das Jahrtausend, e	True	séculaire ; illénaire	False	Sciences_exactes	11	1	False
19	19.0	hundertjährig, tausendjährig	False	le centenaire /fôto)	False	Sciences_exactes	11	1	True
20	20.0	die Hundertjahrfeier, n	True	le illénaire 	False	Sciences_exactes	11	1	True
21	21.0	die Tausendjahrfsier	True	le jour	False	Sciences_exactes	11	1	True
22	22.0	der Tag, e	True	d’une demi-journée	False	Sciences_exactes	11	1	False
23	23.0	halbtägig, Halbtagsganztägig, Ganztagseine dreitägige Reise	False	d’une journée entière	False	Sciences_exactes	11	1	False
24	24.0	tagsüber	False	un voyage de trois jours	False	Sciences_exactes	11	1	True
25	25.0	das Tageslicht	True	pendant la journée ; de joui	False	Sciences_exactes	11	1	False
26	26.0	der Tagesanbruch	True	la lumière du jour	False	Sciences_exactes	11	1	True
27	27.0	beiTagesanbruch	False	le lever du jour	False	Sciences_exactes	11	1	True
28	28.0	an-brechen*, a, 0, |	False	au lever du jour	False	Sciences_exactes	11	1	False
29	29.0	die Dämmerung	True	se lever, poindre	False	Sciences_exactes	11	1	False
30	30.0	Es dämmert.	False	le demi-jour, le crépuscule	False	Sciences_exactes	11	1	True
31	31.0	das Morgengrauen	True	Il commence à aire jour, nu	False	Sciences_exactes	11	1	False
